HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 08/07/19
Start Time: 13:21
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,
Gain,1.00,1.00,
Back Off,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,
Calibration Offset,54.270000,124.739998,
Calibration Factor, 0.155414,0.130733,


TEMPERATURE DATA
Channel No,1,2,
Set Temperature, 40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , EVENT MARKERS,,,,
114.0,66.593369,-0.420295,171.123647,-1.091385,,,,,
115.0,66.467484,-0.450751,170.805967,-1.127252,,,,,
116.0,66.467484,-0.475116,170.700074,-1.155433,,,,,
117.0,66.467484,-0.493389,170.594181,-1.170805,,,,,
118.0,66.467484,-0.554302,170.911861,-1.096509,,,,,
119.0,66.467484,-0.563439,171.123647,-0.776267,,,,,
120.0,66.467484,-0.517754,171.123647,-0.404786,,,,,
121.0,66.467484,-0.511663,170.805967,-0.217765,,,,,
122.0,66.593369,-0.405067,170.276501,-0.166526,,,,,
123.0,66.593369,-0.341109,170.276501,-0.207517,,,,,
124.0,66.467484,-0.319789,170.170607,-0.345861,,,,,
125.0,66.593369,-0.246695,170.382394,-0.509825,,,,,
126.0,66.593369,-0.219284,170.276501,-0.745523,,,,,
127.0,66.593369,-0.191874,170.700074,-0.778828,,,,,
128.0,66.467484,-0.161418,170.805967,-0.773705,,,,,
129.0,66.467484,-0.173600,170.805967,-0.648170,,,,,
130.0,66.467484,-0.182737,170.594181,-0.512387,,,,,
131.0,66.593369,-0.143144,170.170607,-0.473958,,,,,
132.0,66.593369,-0.103551,169.958821,-0.525197,,,,,
133.0,66.593369,-0.063958,169.958821,-0.545692,,,,,
134.0,66.593369,-0.024365,169.747034,-0.735276,,,,,
135.0,66.593369,0.015228,170.064714,-0.945354,,,,,
136.0,66.593369,0.054821,170.064714,-1.309149,,,,,
137.0,66.593369,0.094414,170.382394,-1.557657,,,,,
138.0,66.593369,0.085277,170.594181,-1.696001,,,,,
139.0,66.467484,0.076140,170.594181,-1.844594,,,,,
140.0,66.593369,0.115733,170.382394,-1.998310,,,,,
141.0,66.593369,0.155326,170.170607,-2.105911,mito,1,Up Arrow,,
142.0,66.593369,0.146189,169.958821,-2.072606,,,,,
143.0,66.593369,0.182737,169.747034,-2.003434,,,,,
144.0,66.593369,0.219284,169.747034,-1.893271,,,,,
145.0,66.593369,0.255832,170.064714,-1.749802,,,,,
146.0,66.593369,0.243649,170.170607,-1.665258,,,,,
147.0,66.593369,0.228421,170.488287,-1.491047,,,,,
148.0,66.593369,0.210147,170.488287,-1.352702,,,,,
149.0,66.593369,0.188828,170.594181,-1.050394,,,,,
150.0,66.593369,0.164463,170.488287,-0.696847,,,,,
151.0,66.593369,0.137053,170.064714,-0.481644,,,,,
152.0,66.593369,0.106596,169.958821,-0.402224,,,,,
153.0,66.593369,0.121825,169.958821,-0.507263,,,,,
154.0,66.467484,0.091368,169.747034,-0.681475,,,,,
155.0,66.593369,0.060912,169.852927,-0.845439,,,,,
156.0,66.593369,0.076140,169.958821,-0.881306,,,,,
157.0,66.593369,0.091368,170.276501,-0.832629,,,,,
158.0,66.593369,0.106596,170.488287,-0.543130,,,,,
159.0,66.593369,0.073095,170.594181,-0.169088,,,,,
160.0,66.467484,-0.009137,170.700074,0.248508,,,,,
161.0,66.593369,-0.045684,170.488287,0.509825,,,,,
162.0,66.593369,-0.036547,170.170607,0.494454,,,,,
163.0,66.467484,-0.073095,170.488287,0.512387,,,,,
164.0,66.467484,-0.106596,169.958821,0.325366,,,,,
165.0,66.467484,-0.137053,169.958821,0.056363,,,,,
166.0,66.467484,-0.164463,169.852927,-0.133221,,,,,
167.0,66.593369,-0.143144,169.958821,-0.279251,,,,,
168.0,66.593369,-0.121825,170.382394,-0.146030,,,,,
169.0,66.467484,-0.146189,170.170607,-0.007686,,,,,
170.0,66.467484,-0.216239,170.911861,0.409910,,,,,
171.0,66.467484,-0.237558,171.229541,0.853125,,,,,
172.0,66.467484,-0.255832,171.123647,1.155433,,,,,
173.0,66.593369,-0.225375,171.017754,1.314273,,,,,
174.0,66.593369,-0.194919,171.017754,1.365512,,,,,
175.0,66.467484,-0.210147,171.547221,1.578152,,,,,
176.0,66.467484,-0.222330,171.335434,1.793355,,,,,
177.0,66.467484,-0.231467,171.123647,1.941947,,,,,
178.0,66.467484,-0.237558,171.229541,2.228884,,,,,
179.0,66.467484,-0.240604,171.229541,2.497887,,,,,
180.0,66.467484,-0.240604,171.547221,2.905235,,,,,
181.0,66.593369,-0.191874,171.864901,3.363822,,,,,
182.0,66.467484,-0.188828,172.182581,3.740426,,,,,
183.0,66.467484,-0.182737,172.288474,4.063230,,,,,
184.0,66.467484,-0.173600,172.182581,4.291242,,,,,
185.0,66.467484,-0.210147,172.182581,4.383472,,,,,
186.0,66.467484,-0.197965,172.076687,4.419339,,,,,
187.0,66.467484,-0.182737,171.864901,4.365539,,,,,
188.0,66.341598,-0.210147,171.653114,4.311738,,,,,
189.0,66.467484,-0.185782,171.547221,4.268185,,,,,
190.0,66.467484,-0.158372,171.864901,4.355291,,,,,
191.0,66.467484,-0.176646,172.182581,4.567932,,,,,
192.0,66.341598,-0.191874,172.394368,4.739581,,,,,
193.0,66.467484,-0.155326,172.394368,4.742143,,,,,
194.0,66.467484,-0.164463,172.394368,4.813877,,,,,
195.0,66.467484,-0.173600,172.394368,4.634542,,,,,
196.0,66.467484,-0.182737,172.076687,4.280995,,,,,
197.0,66.467484,-0.191874,171.864901,3.758360,,,,,
198.0,66.341598,-0.197965,171.759007,3.189610,,,,,
199.0,66.341598,-0.197965,171.864901,2.779700,,,,,
200.0,66.341598,-0.240604,171.864901,2.251942,,,,,
201.0,66.467484,-0.234512,172.182581,2.085416,,,,,
202.0,66.467484,-0.228421,172.606154,2.164836,,,,,
203.0,66.467484,-0.222330,172.712048,2.208389,,,,,
204.0,66.341598,-0.213193,172.817941,2.210951,,,,,
205.0,66.467484,-0.152281,172.923834,2.208389,,,,,
206.0,66.467484,-0.137053,173.029728,2.403096,,,,,
207.0,66.467484,-0.121825,172.923834,2.441525,,,,,
208.0,66.341598,-0.152281,172.712048,2.282685,,,,,
209.0,66.341598,-0.179691,172.606154,2.087978,,,,,
210.0,66.467484,-0.158372,172.606154,1.859965,,,,,
211.0,66.341598,-0.182737,172.712048,1.760050,,,,,
212.0,66.467484,-0.109642,173.347408,1.985500,,,,,
213.0,66.341598,-0.127916,173.876874,2.490202,,,,,
214.0,66.341598,-0.143144,173.770981,2.956474,,,,,
215.0,66.341598,-0.155326,174.300448,3.538033,,,,,
216.0,66.341598,-0.164463,174.512234,4.145212,,,,,
217.0,66.341598,-0.170554,174.512234,4.655037,,,,,
218.0,66.341598,-0.173600,174.194554,4.908669,succ,1,Up Arrow,,
219.0,66.467484,-0.176646,173.876874,4.908669,,,,,
220.0,66.341598,-0.179691,173.665088,4.737019,,,,,
221.0,66.341598,-0.179691,173.559194,4.598675,,,,,
222.0,66.341598,-0.176646,173.770981,4.619170,,,,,
223.0,66.467484,-0.173600,173.982768,4.760077,,,,,
224.0,66.341598,-0.170554,174.088661,4.900983,,,,,
225.0,66.467484,-0.118779,174.406341,5.116186,,,,,
226.0,66.341598,-0.112688,174.724021,5.397999,,,,,
227.0,66.467484,-0.057867,174.935808,5.577334,,,,,
228.0,66.467484,-0.003046,174.935808,5.605516,,,,,
229.0,66.341598,-0.042639,174.618128,5.403123,,,,,
230.0,66.341598,-0.082232,174.300448,5.057261,,,,,
231.0,66.341598,-0.121825,174.088661,4.575617,,,,,
232.0,66.341598,-0.112688,173.982768,4.124717,,,,,
233.0,66.341598,-0.100505,173.876874,3.755798,,,,,
234.0,66.341598,-0.085277,173.770981,3.358698,,,,,
235.0,66.467484,-0.070049,173.770981,2.976969,,,,,
236.0,66.467484,-0.009137,173.876874,2.651604,,,,,
237.0,66.341598,0.006091,174.512234,2.574745,,,,,
238.0,66.467484,0.070049,174.618128,2.459458,,,,,
239.0,66.341598,0.039593,174.512234,2.182769,,,,,
240.0,66.341598,0.009137,174.618128,1.859965,,,,,
241.0,66.341598,0.027411,174.512234,1.450056,,,,,
242.0,66.341598,0.000000,174.618128,1.073451,,,,,
243.0,66.341598,0.021319,173.982768,0.666103,,,,,
244.0,66.341598,-0.003046,173.770981,0.371481,,,,,
245.0,66.341598,-0.027411,173.665088,-0.000000,,,,,
246.0,66.341598,-0.051775,173.665088,-0.163964,,,,,
247.0,66.341598,-0.076140,173.770981,-0.192145,,,,,
248.0,66.341598,-0.100505,173.770981,-0.202393,,,,,
249.0,66.341598,-0.124870,173.770981,-0.317680,,,,,
250.0,66.341598,-0.100505,173.982768,-0.468834,,,,,
251.0,66.341598,-0.121825,174.194554,-0.627674,,,,,
252.0,66.341598,-0.143144,174.406341,-0.763457,,,,,
253.0,66.341598,-0.164463,174.406341,-0.837753,,,,,
254.0,66.467484,-0.091368,174.300448,-0.883868,,,,,
255.0,66.341598,-0.112688,174.300448,-0.896678,,,,,
256.0,66.467484,-0.039593,174.194554,-0.830067,,,,,
257.0,66.467484,-0.015228,173.876874,-0.750647,,,,,
258.0,66.341598,0.009137,173.665088,-0.645608,,,,,
259.0,66.467484,0.082232,173.559194,-0.548254,,,,,
260.0,66.341598,0.060912,173.347408,-0.617427,,,,,
261.0,66.341598,0.039593,173.559194,-0.701970,,,,,
262.0,66.341598,0.018274,174.194554,-0.619988,,,,,
263.0,66.341598,-0.003046,174.194554,-0.581559,,,,,
264.0,66.341598,-0.024365,174.194554,-0.589245,,,,,
265.0,66.341598,-0.045684,174.194554,-0.645608,,,,,
266.0,66.341598,-0.018274,173.876874,-0.827505,,,,,
267.0,66.341598,0.012182,173.347408,-1.163119,,,,,
268.0,66.341598,-0.003046,172.817941,-1.432122,,,,,
269.0,66.467484,0.076140,172.500261,-1.734431,,,,,
270.0,66.341598,0.060912,172.288474,-2.103349,,,,,
271.0,66.341598,0.045684,172.288474,-2.377476,,,,,
272.0,66.341598,0.030456,172.500261,-2.559374,,,,,
273.0,66.341598,0.015228,172.394368,-2.690033,,,,,
274.0,66.341598,0.000000,172.288474,-3.051266,,,,,
275.0,66.341598,-0.015228,172.182581,-3.491918,,,,,
276.0,66.341598,-0.030456,171.759007,-4.088850,,,,,
277.0,66.467484,0.000000,171.441327,-4.754953,,,,,
278.0,66.341598,-0.018274,171.229541,-5.403123,,,,,
279.0,66.341598,-0.036547,171.123647,-6.028235,,,,,
280.0,66.341598,-0.054821,170.911861,-6.666157,,,,,
281.0,66.341598,-0.073095,170.911861,-7.152925,,,,,
282.0,66.341598,-0.091368,171.123647,-7.406556,,,,,
283.0,66.467484,-0.063958,171.017754,-7.542339,,,,,
284.0,66.341598,-0.085277,171.229541,-7.519282,,,,,
285.0,66.341598,-0.057867,171.229541,-7.460357,,,,,
286.0,66.341598,-0.076140,171.017754,-7.403994,,,,,
287.0,66.341598,-0.045684,170.911861,-7.347632,,,,,
288.0,66.341598,-0.012182,170.594181,-7.450109,,,,,
289.0,66.341598,-0.024365,170.382394,-7.632007,,,,,
290.0,66.341598,0.012182,170.382394,-7.775475,,,,,
291.0,66.341598,0.003046,170.064714,-8.039355,adp,1,Up Arrow,,
292.0,66.341598,-0.006091,170.064714,-8.141832,,,,,
293.0,66.341598,-0.015228,169.852927,-7.990678,,,,,
294.0,66.341598,-0.024365,169.852927,-7.734484,,,,,
295.0,66.341598,-0.033502,169.958821,-7.334822,,,,,
296.0,66.341598,-0.042639,169.958821,-6.832683,,,,,
297.0,66.341598,-0.051775,169.852927,-6.389468,,,,,
298.0,66.341598,-0.060912,169.641141,-6.130712,,,,,
299.0,66.215713,-0.115733,169.217567,-6.140960,,,,,
300.0,66.341598,-0.073095,168.688100,-6.379220,,,,,
301.0,66.341598,-0.076140,168.264527,-6.760949,,,,,
302.0,66.341598,-0.079186,168.052740,-7.122181,,,,,
303.0,66.341598,-0.082232,167.629167,-7.452671,,,,,
304.0,66.341598,-0.085277,167.417380,-7.783161,,,,,
305.0,66.341598,-0.088323,167.417380,-8.034231,,,,,
306.0,66.341598,-0.091368,167.523274,-8.170013,,,,,
307.0,66.341598,-0.094414,167.311487,-8.433893,,,,,
308.0,66.341598,-0.048730,166.993807,-8.828431,,,,,
309.0,66.215713,-0.094414,166.676127,-9.312637,,,,,
310.0,66.341598,-0.091368,166.358447,-9.842957,,,,,
311.0,66.341598,-0.088323,165.723087,-10.570547,,,,,
312.0,66.341598,-0.085277,165.405407,-11.287889,,,,,
313.0,66.215713,-0.127916,164.981833,-11.943745,,,,,
314.0,66.341598,-0.073095,164.664153,-12.607286,,,,,
315.0,66.341598,-0.063958,164.558260,-13.073558,,,,,
316.0,66.341598,-0.054821,164.558260,-13.378429,,,,,
317.0,66.341598,-0.045684,164.558260,-13.603879,,,,,
318.0,66.215713,-0.082232,164.346473,-13.790900,,,,,
319.0,66.215713,-0.115733,164.134687,-14.018913,,,,,
320.0,66.215713,-0.146189,163.817007,-14.287916,,,,,
321.0,66.215713,-0.173600,163.605220,-14.474937,,,,,
322.0,66.215713,-0.197965,163.287540,-14.736255,,,,,
323.0,66.215713,-0.219284,162.652180,-15.064182,,,,,
324.0,66.341598,-0.191874,162.334500,-15.410044,,,,,
325.0,66.215713,-0.210147,161.699140,-15.804582,,,,,
326.0,66.215713,-0.225375,161.169673,-16.153005,,,,,
327.0,66.215713,-0.237558,160.851993,-16.404075,,,,,
328.0,66.215713,-0.246695,160.640206,-16.552667,,,,,
329.0,66.215713,-0.252786,160.534313,-16.598782,,,,,
330.0,66.215713,-0.304561,160.428419,-16.626963,,,,,
331.0,66.215713,-0.307607,160.322526,-16.685888,,,,,
332.0,66.215713,-0.307607,160.004846,-16.821670,,,,,
333.0,66.215713,-0.304561,159.687166,-16.954891,,,,,
334.0,66.215713,-0.298470,158.734126,-17.395544,,,,,
335.0,66.341598,-0.243649,158.416446,-17.818263,,,,,
336.0,66.215713,-0.234512,157.992872,-18.176934,,,,,
337.0,66.215713,-0.222330,157.886979,-18.305031,,,,,
338.0,66.215713,-0.207102,157.886979,-18.281974,,,,,
339.0,66.215713,-0.188828,157.781086,-18.192306,,,,,
340.0,66.215713,-0.216239,157.675192,-18.041152,,,,,
341.0,66.215713,-0.194919,157.251619,-17.948922,,,,,
342.0,66.215713,-0.170554,156.828046,-18.036028,,,,,
343.0,66.215713,-0.143144,156.404472,-18.184620,,,,,
344.0,66.215713,-0.161418,155.769112,-18.509986,,,,,
345.0,66.089828,-0.176646,155.345539,-18.889153,,,,,
346.0,66.089828,-0.185782,155.027859,-19.199147,,,,,
347.0,66.089828,-0.188828,154.604285,-19.432283,,,,,
348.0,66.215713,-0.140098,154.286605,-19.539884,,,,,
349.0,66.215713,-0.137053,154.286605,-19.480960,,,,,
350.0,66.089828,-0.179691,154.074819,-19.337491,,,,,
351.0,66.089828,-0.219284,153.651245,-19.227328,,,,,
352.0,66.215713,-0.210147,153.439459,-19.030059,,,,,
353.0,66.215713,-0.201011,153.121779,-18.825104,,,,,
354.0,66.089828,-0.237558,152.592312,-18.812295,,,,,
355.0,66.089828,-0.222330,151.956952,-18.909648,,,,,
356.0,66.089828,-0.249740,151.533378,-19.155594,,,,,
357.0,66.089828,-0.274105,151.003912,-19.552694,,,,,
358.0,66.089828,-0.295425,150.580338,-19.980537,,,,,
359.0,66.089828,-0.313698,150.580338,-20.241855,,,,,
360.0,66.215713,-0.283242,150.474445,-20.339208,,,,,
361.0,66.089828,-0.298470,150.050872,-20.387885,,,,,
362.0,66.215713,-0.264968,149.944978,-20.264912,,,,,
363.0,66.089828,-0.277151,149.627298,-20.129130,,,,,
364.0,66.089828,-0.286288,149.097831,-20.057395,,,,,
365.0,66.215713,-0.246695,148.568365,-20.290531,,,,,
366.0,66.089828,-0.204056,147.827111,-20.669698,,,,,
367.0,66.089828,-0.204056,147.509431,-21.071922,,,,,
368.0,66.215713,-0.155326,147.191751,-21.376792,,,,,
369.0,66.215713,-0.106596,146.979964,-21.499765,,,,,
370.0,66.215713,-0.057867,146.979964,-21.399850,,,,,
371.0,66.215713,-0.009137,146.662284,-21.194895,,,,,
372.0,66.215713,0.039593,146.450498,-20.964321,,,,,
373.0,66.215713,0.088323,146.238711,-20.713251,,,,,
374.0,66.215713,0.137053,145.921031,-20.485239,,,,,
375.0,66.215713,0.185782,145.391564,-20.441686,,,,,
376.0,66.215713,0.185782,144.756204,-20.541601,,,,,
377.0,66.089828,0.137053,144.226738,-20.700441,,,,,
378.0,66.089828,0.088323,143.697271,-20.954073,,,,,
379.0,66.215713,0.134007,143.273697,-21.220514,,,,,
380.0,66.215713,0.179691,143.167804,-21.258943,,,,,
381.0,66.089828,0.130961,142.850124,-21.225638,,,,,
382.0,66.215713,0.127916,142.320657,-21.276877,,,,,
383.0,66.215713,0.170554,142.638337,-21.020683,,,,,
384.0,66.215713,0.213193,142.320657,-20.741432,,,,,
385.0,66.215713,0.207102,141.791191,-20.597964,,,,,
386.0,66.215713,0.197965,141.261724,-20.631269,,,,,
387.0,66.089828,0.140098,140.414577,-20.877215,,,,,
388.0,66.089828,0.082232,140.308684,-21.097541,,,,,
389.0,66.089828,0.024365,139.567430,-21.492079,,,,,
390.0,66.215713,0.012182,139.249750,-21.735463,,,,,
391.0,66.089828,-0.000000,138.826177,-21.899427,,,,,
392.0,66.089828,-0.057867,138.402603,-22.099258,,,,,
393.0,66.089828,-0.067004,138.084923,-22.173554,,,,,
394.0,66.089828,-0.121825,138.084923,-22.083887,,,,,
395.0,66.089828,-0.176646,138.190817,-21.881494,,,,,
396.0,65.963942,-0.228421,138.084923,-21.658605,,,,,
397.0,66.089828,-0.277151,137.979030,-21.507451,,,,,
398.0,66.089828,-0.325881,137.661350,-21.356297,,,,,
399.0,66.089828,-0.325881,137.131883,-21.282001,,,,,
400.0,66.089828,-0.322835,136.814203,-21.161590,,,,,
401.0,66.089828,-0.316744,136.390630,-20.948949,,,,,
402.0,66.089828,-0.307607,135.861163,-20.795233,,,,,
403.0,66.089828,-0.295425,135.543483,-20.577468,,,,,
404.0,65.963942,-0.325881,135.649376,-20.139377,,,,,
405.0,66.089828,-0.304561,135.755270,-19.529637,,,,,
406.0,65.963942,-0.325881,135.543483,-18.955763,,,,,
407.0,65.963942,-0.341109,135.014016,-18.581720,,,,,
408.0,66.089828,-0.353291,134.484550,-18.369080,,,,,
409.0,66.089828,-0.365474,134.060976,-18.279412,,,,,
410.0,65.963942,-0.374611,133.743296,-18.235859,,,,,
411.0,65.963942,-0.377656,133.319723,-18.156439,,,,,
412.0,66.089828,-0.377656,133.002043,-18.077019,,,,,
413.0,66.089828,-0.328926,132.896149,-18.002723,,,,,
414.0,66.089828,-0.277151,132.472576,-17.731158,,,,,
415.0,66.089828,-0.222330,131.943109,-17.528765,,,,,
416.0,66.089828,-0.164463,131.413643,-17.472402,,,,,
417.0,65.963942,-0.149235,130.884176,-17.562070,,,,,
418.0,66.089828,-0.130961,130.248816,-17.959170,,,,,
419.0,66.089828,-0.112688,129.401669,-18.458747,,,,,
420.0,65.963942,-0.140098,128.766309,-19.211956,,,,,
421.0,65.963942,-0.115733,128.342736,-19.980537,,,,,
422.0,65.963942,-0.134007,127.919162,-20.802919,,,,,
423.0,65.963942,-0.149235,127.601482,-21.640672,,,,,
424.0,65.963942,-0.161418,127.283802,-22.455367,,,,,
425.0,65.963942,-0.170554,126.860229,-23.162461,,,,,
426.0,65.963942,-0.176646,126.542549,-23.672287,,,,,
427.0,65.963942,-0.228421,126.118975,-24.095006,,,,,
428.0,65.963942,-0.231467,125.589509,-24.461363,,,,,
429.0,65.963942,-0.231467,125.060042,-24.843091,,,,,
430.0,65.963942,-0.228421,124.954149,-25.163333,,,,,
431.0,65.963942,-0.222330,124.212895,-25.580929,,,,,
432.0,65.963942,-0.213193,123.683428,-26.049763,,,,,
